id;nome;email;telefone;data_nascimento;cidade;estado;cep;renda_mensal;data_compra_mais_recente;valor_compra_mais_recente;ativo;categoria_cliente
827;Sônia Xavier;soniaxavier@yahoo.com.br; (61) 96809-7178 ;1945-02-19;Brasília;PE;81050-137;R$600,00;07/02/2025;R$ 600,00;TRUE;Silver
828;Tiago Silva;tiagosilva@gmail.com; (84) 99072-4616 ;1974-05-17;  Curitiba  ;CE;89626-027; 600,00 ;2024-10-09;R$ 600,00;Não;Gold
829;Mariana Lima;marianalima@outlook.com;+5541990047287;01 Jan 1977;Porto Alegre;SP;95924-701; 600,00 ;2024-12-08; 600,00 ;Yes;Silver
830;Ana Gonçalves;anagoncalves@empresa.com.br;(79 ) 95624-2041;22-04-2006;Recife;DF;97479-932;600;2025-02-12;600;Yes;Silver
831;Carla Ibrahim;  carlaibrahim@outlook.com  ;+5586947904243;03/10/1992;Belo Horizonte;DF;80264296; 600,00 ;20/11/2024;R$600,00;Não;Silver
832;Diego Queiroz;  diegoqueiroz@empresa.com.br  ;(92) 97871-4984;10 Nov 1983;Rio de Janeiro;SP;95921-817;600;23-06-2024;600.00;Não;Bronze
833;Quésia Klein;  quesiaklein@hotmail.com  ; (92) 90037-3339 ;1968-08-15;Recife;DF;81729189;R$ 600,00;19/07/2024;600;1;Bronze
834;Wagner Klein;  wagnerklein@gmail.com  ;71915652570;07/04/1973;Curitiba;CE;83127-880;R$ 600,00;25-08-2025;R$ 600,00;Yes;Bronze
835;Eduarda Esteves;eduardaesteves@gmail.com;(47) 93017-3885;11/10/1951;Porto Alegre;SP;87327589; 600,00 ;19-09-2024;R$ 600,00;TRUE;Silver
836;Diego Zanetti;diegozanetti@hotmail.com;+5584946416460;19 Sep 1984;Florianópolis;RS;94070-197;600;2024-06-26; 600,00 ;   sim   ;Platinum
837;Nátaly Yamamoto;natalyyamamoto@yahoo.com.br;55 92 959063905;2006-10-04;Fortaleza;DF;88765-499;R$ 600,00;2025-02-17;600;FALSE;Bronze
838;Quésia Barbosa;quesiabarbosa@yahoo.com.br; (81) 93590-5083 ;19-12-1983;Goiânia;CE;84170-780;600;12/12/2024;R$600,00;   sim   ;Platinum
839;João Gonçalves;joaogoncalves@yahoo.com.br;;25-01-1974;Campinas;GO;96390-767; 600,00 ;2024-10-20;600.00;   sim   ;Gold
840;Rafael Esteves;rafaelesteves@yahoo.com.br;(92) 91264-7803;04/26/1980;Fortaleza;BA;80757-509;R$ 600,00;17/04/2025;R$ 600,00;Sim;Silver
841;Yasmin Almeida;yasminalmeida@outlook.com; (92) 90312-3292 ;08/17/1962;  Recife  ;SP;89108858;600;2025-03-28;R$600,00;Yes;Gold
842;João Lima;  joaolima@hotmail.com  ;;15 Apr 1961;Salvador;PA;82897-635;R$ 600,00;27-01-2025;R$ 600,00;TRUE;Platinum
843;Gabriela Klein;  gabrielaklein@gmail,com  ;(81) 99358-1451;1952-04-18;Fortaleza;RS;93738-853; 600,00 ;2024-10-05;R$ 600,00;No;Platinum
844;João Barbosa;joaobarbosa@empresa.com.br;55 31 971139087;05/12/1980;Rio de Janeiro;BA;81558-868;R$ 600,00;15-08-2025;R$ 600,00;Não;Bronze
845;Rafael Nogueira;  rafaelnogueira@gmail.com  ;+5531998661648;12-01-1990;Belo Horizonte;DF;90461202;600.00;24/09/2024;600;Sim;Silver
846;Sônia Duarte;soniaduarte@empresa.com.br;(41) 91415-9118;1946-06-16;Porto Alegre;SP;97064-568; 600,00 ;20-04-2025;600;Sim;Silver
847;Ulisses Jardim;ulissesjardim@yahoo.com.br;55 61 971458805;1951-06-10;Brasília;PE;83643-673;600.00;22/03/2024; 600,00 ;0;Gold
848;Eduarda Duarte;eduardaduarte@gmail.com; (61) 95431-1842 ;06/21/1981;Campinas;RJ;85750-775;-;2024-12-18;R$ 600,00;Yes;Gold
849;João Pereira;joaopereira@gmail.com;67985299613;01-10-1947;Manaus;AM;93169-213;600.00;2024-12-14;R$ 600,00;0;Gold
850;Otávio Uchoa;otaviouchoa@yahoo.com.br;(81) 96637-7012;20-05-1971;Curitiba;PA;85899266;R$ 600,00;15/08/2024;R$ 600,00;1;Platinum
851;Ana Uchoa;anauchoa@yahoo.com.br;  55 41 979603221  ;03-12-1955;Londrina;MG;98094151; 600,00 ;14/06/2024;R$ 600,00;No;Silver
852;Eduarda Queiroz;  eduardaqueiroz@empresa.com.br  ; (31) 90639-5390 ;04-02-1967;Belo Horizonte;DF;84771-168;R$ 600,00;17/11/2024;R$ 600,00;FALSE;Platinum
853;  Nátaly Jardim  ;  natalyjardim@outlook.com  ;  (85) 98588-4936  ;22-10-2000;Curitiba;PR;90909-892;600;03/12/2024;R$ 600,00;TRUE;Bronze
854;Iara Jardim;iarajardim@yahoo.com.br;  +5547990211596  ;1979-08-03;Joinville;AM;95225-571;600.00;24-05-2025;R$ 600,00;Sim;Silver
855;Xavier Watanabe;xavierwatanabe@hotmail.com;79954386294;1969-12-18;Goiânia;RS;89766-367;R$ 600,00;2024-01-01; 600,00 ;1;Bronze
856;Xavier Barbosa;xavierbarbosa@yahoo.com.br;(81) 97275-1708;07/24/2004;Porto Alegre;SP;91721-225;600.00;24-08-2025;R$600,00;Sim;Silver
857;Felipe Uchoa;felipeuchoa@yahoo.com.br;(86) 92954-6293;28-01-1964;Florianópolis;RJ;84129315;600;2024-02-02;600.00;Não;Platinum
858;Karen Ribeiro;karenribeiro@yahoo.com.br;55 83 928529175;1950-07-07;Curitiba;RJ;99653-298;600;06/08/2024;R$600,00;Yes;Gold
859;Zuleica Esteves;  zuleicaesteves849@hotmail,com  ;(84 ) 96427-4011;01/31/1959;Rio de Janeiro;SP;93345-475;R$600,00;14/05/2024;600;TRUE;Bronze
860;Felipe Mendes;  felipemendes@hotmail.com  ;(62) 92067-6815;19-01-1949;Belo Horizonte;AM;81477428;600.00;01/01/2025; 600,00 ;Yes;Silver
861;Lucas Teixeira;  lucasteixeira@empresa.com.br  ;   (11) 93011-6596   ;21 Oct 2007;Porto Alegre;SC;94729-593;-;2025-01-12;600;TRUE;Bronze
862;Lucas Xavier;lucasxavier@hotmail.com;(85) 97626-9756;29/10/1984;Brasília;GO;86416-693;600;01-05-2024;600.00;TRUE;Gold
863;Nátaly Nogueira;natalynogueira@outlook.com;(84) 91096-3048;11/02/1994;Florianópolis;GO;84326251;600;16-03-2024;R$600,00;Sim;Silver
864;Ana Mendes;anamendes@yahoo.com.br;;07/10/1970;  Porto Alegre  ;RJ;89373866;R$600,00;2024-08-13; 600,00 ;Não;Bronze
865;Otávio Klein;otavioklein@hotmail.com;  +5547939862198  ;02/03/1979;Campinas;PA;96085-674; 600,00 ;05-05-2025;R$600,00;TRUE;Bronze
866;Karen Gonçalves;karengoncalves@hotmail,com;+5511963546785;01/02/1978;Brasília;PE;91318-225;R$600,00;14/05/2025;600.00;TRUE;Gold
867;Karen Yamamoto;karenyamamoto@yahoo.com.br;+5571996447977;1981-06-30;Manaus;SP;90714-392;R$ 600,00;27-02-2025;600;Yes;Platinum
868;  Nátaly Yamamoto  ;natalyyamamoto@yahoo.com.br;55 62 952351356;10/02/1956;Recife;RS;86096-150;600.00;23-03-2025;R$ 600,00;FALSE;Bronze
869;Wagner Vieira;wagnervieira@gmail.com;(85) 92243-7120;1963-04-08;Manaus;PR;94836-568;R$600,00;26/06/2025;R$ 600,00;Não;Gold
870;Otávio Uchoa;otaviouchoa@hotmail.com;(67 ) 95188-2049;1980-06-23;Londrina;GO;86568004;R$600,00;12-08-2024;R$ 600,00;Yes;Platinum
871;Bruno Xavier;;+5567988984334;01/22/1947;Recife;CE;82811-714; 600,00 ;07-07-2025;R$600,00;1;Platinum
872;João Nogueira;joaonogueira@empresa.com.br;(84) 94586-1851; 21-04-1964 ;Porto Alegre;SC;89560400;R$ 600,00;01/01/2024; 600,00 ;Não;Gold
873;Ulisses Barbosa;ulissesbarbosa@gmail.com;  (21 ) 94683-5182  ;24 May 1981;  Manaus  ;MG;86256-534;R$ 600,00;14/12/2024;600;No;Gold
874;Karen Lima;  karenlima@hotmail,com  ; (83) 98459-6206 ;28/03/1948;Belo Horizonte;CE;93264-918; 600,00 ;08/02/2024;600;0;Bronze
875;  Nátaly Cardoso  ;natalycardoso@empresa.com.br;55 84 918482395;2004-07-27;Brasília;AM;80920-340; 600,00 ;2024-03-08;600.00;Sim;Gold
876;Carla Silva;carlasilva@outlook.com;55 81 939225054;2004-03-01;Joinville;RJ;82180-697;R$600,00;2025-05-08;R$600,00;   sim   ;Bronze
877;Gabriela Almeida;gabrielaalmeida@hotmail,com; (51) 97569-3928 ;30/05/1973;Campinas;DF;96969-379;-;03/03/2024;600;FALSE;Silver
878;Gabriela Almeida;gabrielaalmeida@empresa.com.br;55 11 974824666;25/11/1985;Florianópolis;DF;84203-709;R$600,00;2025-05-28;R$600,00;Yes;Gold
879;Bruno Almeida;brunoalmeida145@gmail.com;67923074169;03 Feb 2004;Londrina;PA;83942-694;R$ 600,00;2025-04-02;600;Não;Platinum
880;Lucas Yamamoto;lucasyamamoto625@yahoo.com.br;+5583985854842;28-06-1959;  Salvador  ;AM;95037-639;600;23-01-2025;600.00;FALSE;Silver
881;Iara Hernandez;iarahernandez@gmail.com;(62) 96903-1820;08/12/1948;  Belo Horizonte  ;SC;96512033;R$ 600,00;2024-06-04;R$ 600,00;Sim;Bronze
882;Otávio Klein;otavioklein@empresa.com.br;91981984391;23 Feb 1981;Rio de Janeiro;SP;92692-873;600;2024-09-15; 600,00 ;No;Platinum
883;  Paula Watanabe  ;paulawatanabe@yahoo.com.br;71964369826;27/03/1945;Florianópolis;CE;81626-088;600.00;24/05/2024;600;   sim   ;Platinum
884;Rafael Yamamoto;  rafaelyamamoto@hotmail.com  ;+5561909344246;05/01/1963;Campinas;MG;97246-840;R$600,00;29/02/2024; 600,00 ;Sim;Bronze
885;Zuleica Jardim;zuleicajardim@empresa.com.br;(62) 95503-5565;06-06-1949;Florianópolis;PR;87944-788; 600,00 ;2025-03-30;600.00;1;Bronze
886;Carla Esteves;carlaesteves@yahoo.com.br; (71) 97518-5201 ;05-04-1948;Goiânia;MG;94177-509;R$ 600,00;05-08-2024;R$ 600,00;No;Bronze
887;Rafael Silva;rafaelsilva@outlook.com;  (84 ) 95832-1471  ;07 Jun 1989;Londrina;GO;93407-949;R$ 600,00;08-05-2024; 600,00 ;   sim   ;Silver
888;Xavier Uchoa;xavieruchoa@hotmail.com; (51) 96965-8082 ;27 Sep 2002;  Joinville  ;GO;98032-938;600.00;2025-02-08;R$ -;Yes;Silver
889;João Silva;joaosilva@outlook.com;+5586978688616;23-12-1994;Londrina;PR;82373-940; 600,00 ;28/06/2025;600.00;FALSE;Bronze
890;Yasmin Mendes;yasminmendes@empresa.com.br; (47) 99670-6775 ;08/31/1972;Rio de Janeiro;CE;80142-735;R$ 600,00;27-02-2024;R$ 600,00;FALSE;Bronze
891;Otávio Ribeiro;  otavioribeiro@yahoo.com.br  ;55 62 902723314;09/22/1950;  Belo Horizonte  ;RJ;98730-772;600;2024-02-06;R$ 600,00;TRUE;Silver
892;Felipe Hernandez;felipehernandez@yahoo.com.br;  (11) 96298-3754  ;02 Jul 1960;Londrina;PR;91910-244;600.00;09/03/2025;600;TRUE;Platinum
893;Karen Pereira;karenpereira@gmail.com;  81966849127  ;14-12-2002;Brasília;CE;82149-287;600.00;16/01/2025;600;TRUE;Gold
894;Lucas Queiroz;lucasqueiroz@outlook.com; (62) 95786-9962 ;11/22/1971;Campinas;MG;91957-537;R$600,00;06/06/2024;R$600,00;0;Platinum
895;Ulisses Nogueira;ulissesnogueira@empresa.com.br;55 71 939958055;07-05-1950;São Paulo;DF;93136474;600;02-02-2024;600;Yes;Gold
896;Yasmin Teixeira;yasminteixeira@empresa,com,br;86923246156;11/06/1995;Goiânia;PA;83602362;-;2024-05-21;600.00;   sim   ;Gold
897;Ana Vieira;anavieira@empresa.com.br;55 31 922818602;1974-08-30;Fortaleza;DF;91553589;R$600,00;12/04/2024; 600,00 ;Yes;Silver
898;Iara Esteves;iaraesteves@yahoo.com.br; (21) 98578-6955 ;01-04-1971;Recife;PA;99779-843;600;22-09-2024;600;1;Bronze
899;João Lima;joaolima@outlook.com; (21) 96846-3223 ;12 Jun 1967;Belo Horizonte;MG;92273-986;600.00;23/05/2024;R$600,00;FALSE;Platinum
900;Diego Ferreira;diegoferreira@gmail.com;(85) 96426-3617; 1983-09-17 ;São Paulo;MG;94281-762;R$ 600,00;28-08-2024; 600,00 ;FALSE;Bronze
901;  Sônia Ribeiro  ;soniaribeiro@hotmail.com;+5562916373838;14-06-1948;Fortaleza;BA;81873-148; 600,00 ;02-04-2024; 600,00 ;TRUE;Silver
902;Eduarda Ribeiro;eduardaribeiro@hotmail.com; (81) 97234-7202 ;07-03-1947;  Rio de Janeiro  ;SC;89802-254;600;17/07/2024; 600,00 ;   sim   ;Silver
903;Vitória Uchoa;vitoriauchoa@empresa.com.br;+5579902587684;22-12-1979;Belo Horizonte;CE;94003-144; 600,00 ;07/04/2025;600.00;Yes;Bronze
904;Tiago Esteves;tiagoesteves@empresa.com.br;(79 ) 97252-4568;09/05/1995;  Londrina  ;PR;91346-870;600;14/05/2025;600.00;0;Gold
905;Iara Ibrahim;  iaraibrahim@gmail.com  ;;1949-12-17;São Paulo;GO;81547-243;600;2025-05-30;600;0;Platinum
906;Iara Nogueira;  iaranogueira@yahoo.com.br  ;55 47 939337946;1985-01-18;  São Paulo  ;MG;89201384;-;17/11/2024;600.00;No;Silver
907;Vitória Ribeiro;vitoriaribeiro@hotmail.com;(31) 96336-9568;21/09/1995;Campinas;PR;95265-767;600.00;05/05/2025; 600,00 ;1;Bronze
908;Bruno Almeida;brunoalmeida@gmail.com;(86) 90144-8483;05-06-1999;Salvador;DF;82651783;R$ 600,00;2024-08-09; 600,00 ;Sim;Gold
909;João Lima;joaolima@outlook.com;(81) 95544-7381;10/01/1985;Maringá;SP;93947-246;600.00;28-05-2025;R$600,00;1;Silver
910;Yasmin Oliveira;yasminoliveira@gmail.com;;10 Nov 2004;São Paulo;RJ;85764-506;600.00;2024-11-05;600;1;Platinum
911;Zuleica Oliveira;zuleicaoliveira@gmail.com;55 81 930405841;17-04-1982;Brasília;GO;97650-578;R$600,00;2024-09-13;600.00;FALSE;Platinum
912;Rafael Yamamoto;rafaelyamamoto@gmail,com;(62 ) 96579-4719;1955-03-12;Goiânia;RJ;89180065;600.00;2024-02-29; 600,00 ;FALSE;Silver
913;Diego Cardoso;diegocardoso@hotmail.com;(91) 93155-1334;08-02-1988;Maringá;DF;98892-488;R$600,00;22-06-2025;R$ 600,00;   sim   ;Gold
914;Eduarda Duarte;eduardaduarte@gmail.com;  (84 ) 95831-9466  ;1989-03-09;Belo Horizonte;PR;93367-204;R$600,00;2024-11-16;R$ 600,00;No;Bronze
915;Otávio Ferreira;otavioferreira@yahoo.com.br;  (61) 97995-9308  ;04/07/1997;Recife;GO;86788-658; 600,00 ;19-06-2024; 600,00 ;Sim;Bronze
916;Vitória Watanabe;vitoriawatanabe@yahoo.com.br; (41) 93966-2259 ;11/08/1972;Joinville;AM;89694-380;R$ 600,00;2024-09-05;R$ 600,00;Yes;Gold
917;Henrique Vieira;henriquevieira@empresa.com.br;+5567935683525;1998-11-06;  Belém  ;DF;93794919;600;09-03-2024;R$ 600,00;TRUE;Platinum
918;  Mariana Zanetti  ;marianazanetti@empresa.com.br;(67 ) 91600-4406;11/07/1964;Salvador;SP;81511-666;600;2024-01-09;R$600,00;1;Gold
919;Otávio Esteves;otavioesteves@gmail.com; (51) 91763-8551 ;12/05/1980;Recife;DF;94050463;R$ 600,00;30/07/2024;R$600,00;0;Silver
920;Ana Watanabe;anawatanabe@outlook.com;(67 ) 91541-9605;05-12-1983;São Paulo;MG;90158-297;600.00;15/01/2024;600.00;   sim   ;Bronze
921;  Vitória Vieira  ;vitoriavieira@outlook.com;71971967739;23/12/2003;  Rio de Janeiro  ;GO;83376-316; 600,00 ;2025-03-02;R$600,00;Sim;Gold
922;Otávio Barbosa;  otaviobarbosa@hotmail.com  ; (21) 98332-3934 ;09/01/1973;  Rio de Janeiro  ;MG;85718-247;600;14-08-2025;R$600,00;Yes;Bronze
923;Tiago Ferreira;tiagoferreira@empresa.com.br;(67 ) 91521-2071;1972-05-31;Recife;PR;93914689; 600,00 ;2024-06-01;600.00;Sim;Platinum
924;Vitória Queiroz;vitoriaqueiroz@hotmail.com; (41) 98631-7246 ;1970-11-02;Salvador;BA;98169-337;R$600,00;29/07/2025;600;1;Silver
925;Lucas Ferreira;lucasferreira@empresa.com.br; (81) 99974-5456 ;04-06-1970;Curitiba;PE;81468-264;-;2024-04-08;R$600,00;1;Gold
926;Zuleica Silva;zuleicasilva@hotmail.com;(67 ) 94666-7585;24-12-1996;Campinas;AM;80729-893; 600,00 ;22-02-2025; 600,00 ;Não;Platinum
927;  Otávio Cardoso  ;otaviocardoso@hotmail.com; (85) 91681-6516 ;21-07-2003;Goiânia;GO;92594-503;600;2025-06-01;R$ 600,00;Sim;Bronze
928;Wagner Gonçalves;wagnergoncalves@outlook.com;91953681305;1996-09-24;Curitiba;DF;85830-814;R$600,00;14/11/2024;R$600,00;Yes;Gold
929;Karen Zanetti;karenzanetti@outlook.com;(62 ) 98829-6303;17/02/1991;Campinas;DF;93343-880;R$600,00;12-09-2024;600;TRUE;Silver
930;Ana Xavier;  anaxavier@gmail.com  ;55 92 994717182;24 Mar 1958;  Recife  ;RS;87085-396; 600,00 ;2025-06-20;600;0;Bronze
931;João Vieira;joaovieira@empresa.com.br;  55 62 938112719  ;19 Dec 1952;Porto Alegre;SC;94630-308;R$600,00;2024-02-18;R$600,00;No;Bronze
932;Eduarda Mendes;  eduardamendes@yahoo.com.br  ; (92) 99919-9001 ;18-05-2006;Londrina;SC;99249-362; 600,00 ;19-10-2024;600;FALSE;Silver
933;Ana Yamamoto;anayamamoto@yahoo.com.br;(11) 94344-3462;17 Jul 1998;Londrina;SC;95439-784;R$ 600,00;01/11/2024;600;Não;Gold
934;  Ulisses Watanabe  ;ulisseswatanabe@outlook.com;+5581982943457;1977-10-15;Salvador;BA;94084-032;-;03/07/2024;R$600,00;Yes;Platinum
935;  Iara Oliveira  ;iaraoliveira@empresa.com.br;   (71) 99583-6925   ;17/03/1952;Joinville;GO;89066-411;R$600,00;21-11-2024;600;No;Platinum
936;Quésia Uchoa;quesiauchoa@yahoo.com.br; (85) 99560-7743 ;1978-06-15;Brasília;RJ;97260-657; 600,00 ;17-12-2024;R$ 600,00;FALSE;Bronze
937;Xavier Ferreira;xavierferreira@hotmail.com;(79 ) 94558-8883;01-12-1949;Campinas;RJ;81056-315;R$ 600,00;31-03-2024;600;1;Platinum
938;Iara Oliveira;iaraoliveira@empresa.com.br;+5571921001043;08 Apr 1990;Salvador;PR;93553-317;600.00;31/12/2024;600.00;   sim   ;Platinum
939;  Gabriela Lima  ;gabrielalima@hotmail,com;55 67 968556214;1977-09-19;Goiânia;AM;81896-828; 600,00 ;15-05-2025; 600,00 ;FALSE;Gold
940;Felipe Ribeiro;feliperibeiro@outlook.com;41961738548;08-10-1964;Florianópolis;MG;81818-200;R$ 600,00;08/08/2025; 600,00 ;   sim   ;Bronze
941;Wagner Teixeira;wagnerteixeira@hotmail.com;(81 ) 99408-8590;09/06/1950;São Paulo;GO;82855-302;R$ 600,00;28/04/2025;600.00;TRUE;Bronze
942;Lucas Gonçalves;lucasgoncalves61@gmail.com; (71) 90168-8369 ;01/29/2000;Belo Horizonte;AM;94160-243;R$600,00;2024-11-16;600;0;Platinum
943;Xavier Ferreira;xavierferreira@gmail.com;(67) 95590-3501;16/08/1982;Rio de Janeiro;GO;80565-060;R$ 600,00;26-01-2025;R$ 600,00;1;Bronze
944;Felipe Vieira;felipevieira@gmail.com;(47 ) 92489-2371;06/20/2000;Goiânia;PE;88879-508;-;29/05/2024;R$600,00;   sim   ;Silver
945;Henrique Esteves;henriqueesteves@outlook.com;  +5585908054297  ;20-02-1995;São Paulo;PA;84000-148;R$600,00;2024-05-11;600;No;Platinum
946;Karen Vieira;karenvieira@gmail.com;;19-07-1982;Curitiba;RJ;99889-989;600;2025-05-03;R$ 600,00;0;Platinum
947;Xavier Silva;xaviersilva@yahoo.com.br;(41 ) 96372-6394;02/25/1989;Campinas;MG;93945-713; 600,00 ;2025-06-06; 600,00 ;1;Gold
948;Vitória Barbosa;vitoriabarbosa@hotmail.com;55 31 916004170;02/23/1952;Salvador;AM;90789-124;600;07-08-2024;R$600,00;Sim;Silver
949;Yasmin Klein;yasminklein@empresa.com.br;31996522999;07/01/1956;São Paulo;MG;87046654;600;02/01/2025;R$600,00;1;Platinum
950;Paula Almeida;paulaalmeida@outlook.com; (91) 96780-6435 ;2004-07-13;Porto Alegre;RJ;83630-539;600;11-06-2024; 600,00 ;Yes;Bronze
951;Karen Nogueira;karennogueira@outlook.com;(84) 98113-9231;12-01-1988;Brasília;DF;84802-081; 600,00 ;2025-08-11;600.00;0;Gold
952;Vitória Zanetti;vitoriazanetti@empresa.com.br;(86 ) 94498-9805;29 Mar 1992;  Salvador  ;PA;83942-859;R$ 600,00;2024-06-09;600;0;Gold
953;Henrique Ibrahim;henriqueibrahim@outlook.com;55 84 950902828;1995-10-03;Joinville;MG;92976803;R$ 600,00;31/05/2025;R$ 600,00;Sim;Bronze
954;Ulisses Esteves;ulissesesteves@outlook.com; (61) 95002-3742 ;03/10/2003;São Paulo;BA;86684-201;600;02/06/2025;R$600,00;TRUE;Bronze
955;Otávio Xavier;otavioxavier@empresa.com.br;81953465279;09/02/1948;Curitiba;AM;96245139;600.00;2025-05-11;R$600,00;1;Silver
956;João Teixeira;joaoteixeira@gmail.com;(81 ) 96697-8281;02-09-1952;Porto Alegre;SC;96289-464;R$ 600,00;10-08-2024;600.00;No;Bronze
957;Nátaly Ibrahim;natalyibrahim@empresa.com.br; (71) 96478-1041 ;07/13/2007;Curitiba;SC;92276379;R$ 600,00;31/05/2025; 600,00 ;0;Platinum
958;Tiago Yamamoto;tiagoyamamoto@hotmail.com;(92 ) 92913-9519;31 May 1969;Joinville;SC;95774-019; 600,00 ;2024-12-24;R$600,00;FALSE;Bronze
959;Ulisses Jardim;  ulissesjardim@yahoo.com.br  ;+5584992353862;2007-04-04;Salvador;PR;99455-474;R$600,00;2024-04-25;R$600,00;No;Gold
960;Ulisses Ibrahim;ulissesibrahim@hotmail.com;   (31) 94299-9790   ;01-01-1981;Goiânia;CE;83120-402; 600,00 ;2024-12-16;600;0;Gold
961;Eduarda Hernandez;eduardahernandez@empresa.com.br; (81) 97962-5938 ;12/10/1958;  Joinville  ;PE;93452-171;R$600,00;25-09-2024;R$ 600,00;Não;Silver
962;  Ana Jardim  ;anajardim@gmail.com;(85 ) 91573-5169;03/03/1956;Londrina;DF;96980-729;600.00;23-11-2024;600;FALSE;Bronze
963;Otávio Almeida;otavioalmeida@yahoo.com.br; (11) 90644-2718 ;01 Jan 1948;Brasília;DF;83206-407;600;01-07-2024; 600,00 ;FALSE;Gold
964;Henrique Vieira;henriquevieira@empresa.com.br;+5561970198975;16/11/1988;Goiânia;AM;88850797;R$600,00;16-05-2024;R$ 600,00;   sim   ;Silver
965;  Tiago Almeida  ;tiagoalmeida@hotmail,com;55 51 980696075;09 Dec 1995;Brasília;MG;86423-720;600;05-03-2024;R$600,00;TRUE;Bronze
966;Vitória Xavier;vitoriaxavier@outlook.com;55 47 963871412;03/31/1987;Belém;PA;94062-961;R$600,00;10/03/2024;600.00;   sim   ;Platinum
967;  Zuleica Ferreira  ;zuleicaferreira@hotmail.com;(41 ) 99594-9015;17-05-1980;Porto Alegre;DF;92199-716; 600,00 ;27-09-2024;600;TRUE;Platinum
968;  Diego Queiroz  ;diegoqueiroz@empresa.com.br; (31) 93503-7259 ;07/31/1994;Curitiba;RJ;96809-308;R$ 600,00;30/08/2025;600.00;0;Platinum
969;Iara Mendes;iaramendes@hotmail,com;62932494980;02/29/1960;São Paulo;SP;96651-493;600.00;02/02/2025;R$600,00;No;Bronze
970;Sônia Almeida;soniaalmeida@yahoo.com.br;(85 ) 96180-3365;08 Feb 2002;Curitiba;PA;89238-558;R$600,00;2024-04-06;R$ 600,00;Yes;Bronze
971;Mariana Silva;marianasilva@hotmail.com;71953827563;01/01/1981;Maringá;AM;88197-815; 600,00 ;24-08-2024;R$ 600,00;Sim;Platinum
972;Ana Hernandez;anahernandez@outlook.com;  55 85 908693021  ;1993-11-17;Goiânia;SP;85739-120;600.00;20/04/2025;R$600,00;0;Gold
973;Xavier Esteves;  xavieresteves@outlook.com  ;55 51 918527937; 10/17/1969 ;Curitiba;BA;96498-847;R$600,00;25/08/2024;600;FALSE;Silver
974;Otávio Hernandez;otaviohernandez@outlook.com;(67 ) 96183-4566;23/03/1949;  Belo Horizonte  ;RJ;98722-338;R$ 600,00;10/07/2025;600;No;Bronze
975;Henrique Klein;henriqueklein@empresa.com.br;(86) 90439-4149;1951-08-13;Joinville;PR;92850-259; 600,00 ;26/01/2025;600;FALSE;Bronze
976;Henrique Oliveira;henriqueoliveira@outlook.com;(83 ) 97495-8615;02/14/1974;  São Paulo  ;RS;95480-778;600.00;10-04-2025;600;No;Bronze
977;Xavier Xavier;xavierxavier@yahoo.com.br;55 41 900055951;07/04/1955;São Paulo;GO;89486-166;R$600,00;2024-12-18;600.00;Sim;Gold
978;Sônia Watanabe;  soniawatanabe@yahoo.com.br  ; (86) 99439-8744 ;19 Aug 1975;Maringá;PA;92694-699;600;2025-08-01;R$600,00;Yes;Silver
979;Yasmin Gonçalves;yasmingoncalves@empresa.com.br; (81) 96829-1186 ;08/08/1964;Florianópolis;PA;94511-904;R$600,00;23-02-2025;R$ 600,00;0;Bronze
980;Gabriela Silva;gabrielasilva@yahoo.com.br;(51 ) 97275-2142;1956-01-21;São Paulo;DF;93332-552;600.00;05/03/2025;600;Yes;Bronze
981;Vitória Yamamoto;vitoriayamamoto@hotmail.com; (67) 96210-1369 ;30/04/1965;Curitiba;PE;91174-448; 600,00 ;18-12-2024;600;Yes;Silver
982;Quésia Klein;quesiaklein@gmail,com;67987006510;18-11-1945;Belém;SP;90616-253; 600,00 ;2024-12-24; 600,00 ;Yes;Bronze
983;Zuleica Almeida;zuleicaalmeida@yahoo.com.br;(83) 90449-3956;26/01/1948;Porto Alegre;MG;86843-974;R$ 600,00;29-11-2024;R$600,00;1;Platinum
984;Yasmin Pereira;;;12-03-1980;Campinas;SP;85988-554;R$600,00;13/03/2025; 600,00 ;No;Silver
985;Felipe Queiroz;  felipequeiroz@outlook.com  ;(51 ) 90059-2347;09/17/1969;Goiânia;RS;88816-415;R$ 600,00;20-05-2024;R$600,00;Não;Bronze
986;Lucas Ferreira;lucasferreira@empresa.com.br;;03/15/1946;Belém;BA;98199-221;600.00;2025-06-03;600.00;Yes;Silver
987;Iara Klein;iaraklein@empresa.com.br;55 67 987086607;26 Sep 1995;  Maringá  ;SC;84231358;R$ 600,00;09-05-2025;R$ 600,00;Yes;Bronze
988;  Xavier Lima  ;xavierlima@hotmail.com; (11) 94401-4239 ;01-09-2001;Joinville;SP;99803-661;-;07/05/2024; 600,00 ;1;Silver
989;Karen Oliveira;karenoliveira@gmail.com;+5571991968663;05/25/1991;Florianópolis;SC;94730-241; 600,00 ;12/03/2024;R$ 600,00;TRUE;Platinum
990;Yasmin Ibrahim;;+5585985019116;1972-07-30;Brasília;SP;88854-950;600;14/02/2024;R$600,00;Sim;Silver
991;Nátaly Barbosa;natalybarbosa68@gmail.com; (81) 97912-4736 ;18-04-1956;Manaus;PE;99647236;R$600,00;06/06/2024;600.00;No;Platinum
