id,nome,email,telefone,data_nascimento,cidade,estado,cep,renda_mensal,data_compra_mais_recente,valor_compra_mais_recente,ativo,categoria_cliente
899,Joao Lima,joaolima@outlook.com,21968463223,12/06/1967,Belo Horizonte,MG,92273986,"600,00",23/05/2024,"600,00",NAO,Platinum
900,Diego Ferreira,diegoferreira@gmail.com,85964263617,17/09/1983,Sao Paulo,MG,94281762,"600,00",28/08/2024,"600,00",NAO,Bronze
901,Sonia Ribeiro,soniaribeiro@hotmail.com,62916373838,14/06/1948,Fortaleza,BA,81873148,"600,00",02/04/2024,"600,00",SIM,Silver
902,Eduarda Ribeiro,eduardaribeiro@hotmail.com,81972347202,07/03/1947,  Rio de Janeiro  ,SC,89802254,"600,00",17/07/2024,"600,00",SIM,Silver
903,Vitoria Uchoa,vitoriauchoa@empresa.com.br,79902587684,22/12/1979,Belo Horizonte,CE,94003144,"600,00",07/04/2025,"600,00",SIM,Bronze
904,Tiago Esteves,tiagoesteves@empresa.com.br,79972524568,09/05/1995,  Londrina  ,PR,91346870,"600,00",14/05/2025,"600,00",NAO,Gold
905,Iara Ibrahim,iaraibrahim@gmail.com,nan,17/12/1949,Sao Paulo,GO,81547243,"600,00",30/05/2025,"600,00",NAO,Platinum
906,Iara Nogueira,iaranogueira@yahoo.com.br,47939337946,18/01/1985,  Sao Paulo  ,MG,89201384,nan,17/11/2024,"600,00",NAO,Silver
907,Vitoria Ribeiro,vitoriaribeiro@hotmail.com,31963369568,21/09/1995,Campinas,PR,95265767,"600,00",05/05/2025,"600,00",SIM,Bronze
908,Bruno Almeida,brunoalmeida@gmail.com,86901448483,05/06/1999,Salvador,DF,82651783,"600,00",09/08/2024,"600,00",SIM,Gold
909,Joao Lima,joaolima@outlook.com,81955447381,10/01/1985,Maringa,SP,93947246,"600,00",28/05/2025,"600,00",SIM,Silver
910,Yasmin Oliveira,yasminoliveira@gmail.com,nan,10/11/2004,Sao Paulo,RJ,85764506,"600,00",05/11/2024,"600,00",SIM,Platinum
911,Zuleica Oliveira,zuleicaoliveira@gmail.com,81930405841,17/04/1982,Brasilia,GO,97650578,"600,00",13/09/2024,"600,00",NAO,Platinum
912,Rafael Yamamoto,"rafaelyamamoto@gmail,com",62965794719,12/03/1955,Goiania,RJ,89180065,"600,00",29/02/2024,"600,00",NAO,Silver
913,Diego Cardoso,diegocardoso@hotmail.com,91931551334,08/02/1988,Maringa,DF,98892488,"600,00",22/06/2025,"600,00",SIM,Gold
914,Eduarda Duarte,eduardaduarte@gmail.com,84958319466,09/03/1989,Belo Horizonte,PR,93367204,"600,00",16/11/2024,"600,00",NAO,Bronze
915,Otavio Ferreira,otavioferreira@yahoo.com.br,61979959308,04/07/1997,Recife,GO,86788658,"600,00",19/06/2024,"600,00",SIM,Bronze
916,Vitoria Watanabe,vitoriawatanabe@yahoo.com.br,41939662259,11/08/1972,Joinville,AM,89694380,"600,00",05/09/2024,"600,00",SIM,Gold
917,Henrique Vieira,henriquevieira@empresa.com.br,67935683525,06/11/1998,  Belem  ,DF,93794919,"600,00",09/03/2024,"600,00",SIM,Platinum
918,Mariana Zanetti,marianazanetti@empresa.com.br,67916004406,11/07/1964,Salvador,SP,81511666,"600,00",09/01/2024,"600,00",SIM,Gold
919,Otavio Esteves,otavioesteves@gmail.com,51917638551,12/05/1980,Recife,DF,94050463,"600,00",30/07/2024,"600,00",NAO,Silver
920,Ana Watanabe,anawatanabe@outlook.com,67915419605,05/12/1983,Sao Paulo,MG,90158297,"600,00",15/01/2024,"600,00",SIM,Bronze
921,Vitoria Vieira,vitoriavieira@outlook.com,71971967739,23/12/2003,  Rio de Janeiro  ,GO,83376316,"600,00",02/03/2025,"600,00",SIM,Gold
922,Otavio Barbosa,otaviobarbosa@hotmail.com,21983323934,09/01/1973,  Rio de Janeiro  ,MG,85718247,"600,00",14/08/2025,"600,00",SIM,Bronze
923,Tiago Ferreira,tiagoferreira@empresa.com.br,67915212071,31/05/1972,Recife,PR,93914689,"600,00",01/06/2024,"600,00",SIM,Platinum
924,Vitoria Queiroz,vitoriaqueiroz@hotmail.com,41986317246,02/11/1970,Salvador,BA,98169337,"600,00",29/07/2025,"600,00",SIM,Silver
925,Lucas Ferreira,lucasferreira@empresa.com.br,81999745456,04/06/1970,Curitiba,PE,81468264,nan,08/04/2024,"600,00",SIM,Gold
926,Zuleica Silva,zuleicasilva@hotmail.com,67946667585,24/12/1996,Campinas,AM,80729893,"600,00",22/02/2025,"600,00",NAO,Platinum
927,Otavio Cardoso,otaviocardoso@hotmail.com,85916816516,21/07/2003,Goiania,GO,92594503,"600,00",01/06/2025,"600,00",SIM,Bronze
928,Wagner Goncalves,wagnergoncalves@outlook.com,91953681305,24/09/1996,Curitiba,DF,85830814,"600,00",14/11/2024,"600,00",SIM,Gold
929,Karen Zanetti,karenzanetti@outlook.com,62988296303,17/02/1991,Campinas,DF,93343880,"600,00",12/09/2024,"600,00",SIM,Silver
930,Ana Xavier,anaxavier@gmail.com,92994717182,24/03/1958,  Recife  ,RS,87085396,"600,00",20/06/2025,"600,00",NAO,Bronze
931,Joao Vieira,joaovieira@empresa.com.br,62938112719,19/12/1952,Porto Alegre,SC,94630308,"600,00",18/02/2024,"600,00",NAO,Bronze
932,Eduarda Mendes,eduardamendes@yahoo.com.br,92999199001,18/05/2006,Londrina,SC,99249362,"600,00",19/10/2024,"600,00",NAO,Silver
933,Ana Yamamoto,anayamamoto@yahoo.com.br,11943443462,17/07/1998,Londrina,SC,95439784,"600,00",01/11/2024,"600,00",NAO,Gold
934,Ulisses Watanabe,ulisseswatanabe@outlook.com,81982943457,15/10/1977,Salvador,BA,94084032,nan,03/07/2024,"600,00",SIM,Platinum
935,Iara Oliveira,iaraoliveira@empresa.com.br,71995836925,17/03/1952,Joinville,GO,89066411,"600,00",21/11/2024,"600,00",NAO,Platinum
936,Quesia Uchoa,quesiauchoa@yahoo.com.br,85995607743,15/06/1978,Brasilia,RJ,97260657,"600,00",17/12/2024,"600,00",NAO,Bronze
937,Xavier Ferreira,xavierferreira@hotmail.com,79945588883,01/12/1949,Campinas,RJ,81056315,"600,00",31/03/2024,"600,00",SIM,Platinum
938,Iara Oliveira,iaraoliveira@empresa.com.br,71921001043,08/04/1990,Salvador,PR,93553317,"600,00",31/12/2024,"600,00",SIM,Platinum
939,Gabriela Lima,"gabrielalima@hotmail,com",67968556214,19/09/1977,Goiania,AM,81896828,"600,00",15/05/2025,"600,00",NAO,Gold
940,Felipe Ribeiro,feliperibeiro@outlook.com,41961738548,08/10/1964,Florianopolis,MG,81818200,"600,00",08/08/2025,"600,00",SIM,Bronze
941,Wagner Teixeira,wagnerteixeira@hotmail.com,81994088590,09/06/1950,Sao Paulo,GO,82855302,"600,00",28/04/2025,"600,00",SIM,Bronze
942,Lucas Goncalves,lucasgoncalves61@gmail.com,71901688369,01/29/2000,Belo Horizonte,AM,94160243,"600,00",16/11/2024,"600,00",NAO,Platinum
943,Xavier Ferreira,xavierferreira@gmail.com,67955903501,16/08/1982,Rio de Janeiro,GO,80565060,"600,00",26/01/2025,"600,00",SIM,Bronze
944,Felipe Vieira,felipevieira@gmail.com,47924892371,06/20/2000,Goiania,PE,88879508,nan,29/05/2024,"600,00",SIM,Silver
945,Henrique Esteves,henriqueesteves@outlook.com,85908054297,20/02/1995,Sao Paulo,PA,84000148,"600,00",11/05/2024,"600,00",NAO,Platinum
946,Karen Vieira,karenvieira@gmail.com,nan,19/07/1982,Curitiba,RJ,99889989,"600,00",03/05/2025,"600,00",NAO,Platinum
947,Xavier Silva,xaviersilva@yahoo.com.br,41963726394,02/25/1989,Campinas,MG,93945713,"600,00",06/06/2025,"600,00",SIM,Gold
948,Vitoria Barbosa,vitoriabarbosa@hotmail.com,31916004170,02/23/1952,Salvador,AM,90789124,"600,00",07/08/2024,"600,00",SIM,Silver
949,Yasmin Klein,yasminklein@empresa.com.br,31996522999,07/01/1956,Sao Paulo,MG,87046654,"600,00",02/01/2025,"600,00",SIM,Platinum
950,Paula Almeida,paulaalmeida@outlook.com,91967806435,13/07/2004,Porto Alegre,RJ,83630539,"600,00",11/06/2024,"600,00",SIM,Bronze
951,Karen Nogueira,karennogueira@outlook.com,84981139231,12/01/1988,Brasilia,DF,84802081,"600,00",11/08/2025,"600,00",NAO,Gold
952,Vitoria Zanetti,vitoriazanetti@empresa.com.br,86944989805,29/03/1992,  Salvador  ,PA,83942859,"600,00",09/06/2024,"600,00",NAO,Gold
953,Henrique Ibrahim,henriqueibrahim@outlook.com,84950902828,03/10/1995,Joinville,MG,92976803,"600,00",31/05/2025,"600,00",SIM,Bronze
954,Ulisses Esteves,ulissesesteves@outlook.com,61950023742,03/10/2003,Sao Paulo,BA,86684201,"600,00",02/06/2025,"600,00",SIM,Bronze
955,Otavio Xavier,otavioxavier@empresa.com.br,81953465279,09/02/1948,Curitiba,AM,96245139,"600,00",11/05/2025,"600,00",SIM,Silver
956,Joao Teixeira,joaoteixeira@gmail.com,81966978281,02/09/1952,Porto Alegre,SC,96289464,"600,00",10/08/2024,"600,00",NAO,Bronze
957,Nataly Ibrahim,natalyibrahim@empresa.com.br,71964781041,07/13/2007,Curitiba,SC,92276379,"600,00",31/05/2025,"600,00",NAO,Platinum
958,Tiago Yamamoto,tiagoyamamoto@hotmail.com,92929139519,31May1969,Joinville,SC,95774019,"600,00",24/12/2024,"600,00",NAO,Bronze
959,Ulisses Jardim,ulissesjardim@yahoo.com.br,84992353862,04/04/2007,Salvador,PR,99455474,"600,00",25/04/2024,"600,00",NAO,Gold
960,Ulisses Ibrahim,ulissesibrahim@hotmail.com,31942999790,01/01/1981,Goiania,CE,83120402,"600,00",16/12/2024,"600,00",NAO,Gold
961,Eduarda Hernandez,eduardahernandez@empresa.com.br,81979625938,12/10/1958,  Joinville  ,PE,93452171,"600,00",25/09/2024,"600,00",NAO,Silver
962,Ana Jardim,anajardim@gmail.com,85915735169,03/03/1956,Londrina,DF,96980729,"600,00",23/11/2024,"600,00",NAO,Bronze
963,Otavio Almeida,otavioalmeida@yahoo.com.br,11906442718,01/01/1948,Brasilia,DF,83206407,"600,00",01/07/2024,"600,00",NAO,Gold
964,Henrique Vieira,henriquevieira@empresa.com.br,61970198975,16/11/1988,Goiania,AM,88850797,"600,00",16/05/2024,"600,00",SIM,Silver
965,Tiago Almeida,"tiagoalmeida@hotmail,com",51980696075,09/12/1995,Brasilia,MG,86423720,"600,00",05/03/2024,"600,00",SIM,Bronze
966,Vitoria Xavier,vitoriaxavier@outlook.com,47963871412,03/31/1987,Belem,PA,94062961,"600,00",10/03/2024,"600,00",SIM,Platinum
967,Zuleica Ferreira,zuleicaferreira@hotmail.com,41995949015,17/05/1980,Porto Alegre,DF,92199716,"600,00",27/09/2024,"600,00",SIM,Platinum
968,Diego Queiroz,diegoqueiroz@empresa.com.br,31935037259,07/31/1994,Curitiba,RJ,96809308,"600,00",30/08/2025,"600,00",NAO,Platinum
969,Iara Mendes,"iaramendes@hotmail,com",62932494980,02/29/1960,Sao Paulo,SP,96651493,"600,00",02/02/2025,"600,00",NAO,Bronze
970,Sonia Almeida,soniaalmeida@yahoo.com.br,85961803365,08Feb2002,Curitiba,PA,89238558,"600,00",06/04/2024,"600,00",SIM,Bronze
971,Mariana Silva,marianasilva@hotmail.com,71953827563,01/01/1981,Maringa,AM,88197815,"600,00",24/08/2024,"600,00",SIM,Platinum
972,Ana Hernandez,anahernandez@outlook.com,85908693021,17/11/1993,Goiania,SP,85739120,"600,00",20/04/2025,"600,00",NAO,Gold
973,Xavier Esteves,xavieresteves@outlook.com,51918527937,10/17/1969,Curitiba,BA,96498847,"600,00",25/08/2024,"600,00",NAO,Silver
974,Otavio Hernandez,otaviohernandez@outlook.com,67961834566,23/03/1949,  Belo Horizonte  ,RJ,98722338,"600,00",10/07/2025,"600,00",NAO,Bronze
975,Henrique Klein,henriqueklein@empresa.com.br,86904394149,13/08/1951,Joinville,PR,92850259,"600,00",26/01/2025,"600,00",NAO,Bronze
976,Henrique Oliveira,henriqueoliveira@outlook.com,83974958615,02/14/1974,  Sao Paulo  ,RS,95480778,"600,00",10/04/2025,"600,00",NAO,Bronze
977,Xavier Xavier,xavierxavier@yahoo.com.br,41900055951,07/04/1955,Sao Paulo,GO,89486166,"600,00",18/12/2024,"600,00",SIM,Gold
978,Sonia Watanabe,soniawatanabe@yahoo.com.br,86994398744,19/08/1975,Maringa,PA,92694699,"600,00",01/08/2025,"600,00",SIM,Silver
979,Yasmin Goncalves,yasmingoncalves@empresa.com.br,81968291186,08/08/1964,Florianopolis,PA,94511904,"600,00",23/02/2025,"600,00",NAO,Bronze
980,Gabriela Silva,gabrielasilva@yahoo.com.br,51972752142,21/01/1956,Sao Paulo,DF,93332552,"600,00",05/03/2025,"600,00",SIM,Bronze
981,Vitoria Yamamoto,vitoriayamamoto@hotmail.com,67962101369,30/04/1965,Curitiba,PE,91174448,"600,00",18/12/2024,"600,00",SIM,Silver
982,Quesia Klein,"quesiaklein@gmail,com",67987006510,18/11/1945,Belem,SP,90616253,"600,00",24/12/2024,"600,00",SIM,Bronze
983,Zuleica Almeida,zuleicaalmeida@yahoo.com.br,83904493956,26/01/1948,Porto Alegre,MG,86843974,"600,00",29/11/2024,"600,00",SIM,Platinum
984,Yasmin Pereira,,nan,12/03/1980,Campinas,SP,85988554,"600,00",13/03/2025,"600,00",NAO,Silver
985,Felipe Queiroz,felipequeiroz@outlook.com,51900592347,09/17/1969,Goiania,RS,88816415,"600,00",20/05/2024,"600,00",NAO,Bronze
986,Lucas Ferreira,lucasferreira@empresa.com.br,nan,03/15/1946,Belem,BA,98199221,"600,00",03/06/2025,"600,00",SIM,Silver
987,Iara Klein,iaraklein@empresa.com.br,67987086607,26/09/1995,  Maringa  ,SC,84231358,"600,00",09/05/2025,"600,00",SIM,Bronze
988,Xavier Lima,xavierlima@hotmail.com,11944014239,01/09/2001,Joinville,SP,99803661,nan,07/05/2024,"600,00",SIM,Silver
989,Karen Oliveira,karenoliveira@gmail.com,71991968663,05/25/1991,Florianopolis,SC,94730241,"600,00",12/03/2024,"600,00",SIM,Platinum
990,Yasmin Ibrahim,,85985019116,30/07/1972,Brasilia,SP,88854950,"600,00",14/02/2024,"600,00",SIM,Silver
991,Nataly Barbosa,natalybarbosa68@gmail.com,81979124736,18/04/1956,Manaus,PE,99647236,"600,00",06/06/2024,"600,00",NAO,Platinum
992,Bruno Duarte,brunoduarte@hotmail.com,85930203986,22/02/1946,Rio de Janeiro,SC,87124337,"600,00",18/06/2025,"600,00",SIM,Silver
993,Sonia Ribeiro,soniaribeiro@outlook.com,nan,09/01/1972,Curitiba,RJ,81399736,"600,00",29/08/2024,"600,00",NAO,Bronze
994,Bruno Nogueira,brunonogueira@yahoo.com.br,71923868399,17/10/1960,Belem,PA,94184453,"600,00",19/05/2025,"600,00",SIM,Bronze
995,Joao Hernandez,joaohernandez@yahoo.com.br,51956813859,06/11/1953,Fortaleza,MG,88144644,"600,00",07/05/2025,"600,00",SIM,Gold
996,Diego Ferreira,diegoferreira584@yahoo.com.br,61975143576,05/04/1956,  Goiania  ,SP,82941374,"600,00",30/11/2024,"600,00",SIM,Platinum
997,Iara Uchoa,iarauchoa@gmail.com,71955857443,11/10/1973,Florianopolis,SC,99214093,"600,00",06/02/2024,"600,00",SIM,Bronze
998,Lucas Watanabe,lucaswatanabe@outlook.com,31977072803,09/09/1965,Belem,SP,80571860,"600,00",14/05/2024,"600,00",SIM,Silver
999,Vitoria Ribeiro,vitoriaribeiro@yahoo.com.br,11975078140,03/03/2004,Manaus,SC,95092898,"600,00",02/01/2025,"600,00",SIM,Platinum
1000,Quesia Barbosa,"quesiabarbosa939@empresa,com,br",84915731820,30/12/1994,Porto Alegre,BA,83754395,"600,00",31/07/2024,"600,00",SIM,Platinum
